id,en,cn,class
6777,"The credit score dropped from 15,100 to 4,500, claiming that there are overdue records with the People's Bank of China. However, the most recent overdue record was a year and a half ago, and it’s surprising that there's still a ripple effect now.",信用分数从15100降到了4500，称人行征信上有逾期记录，但最近的一次逾期已经是一年半前的事了，居然现在还有连锁反应，真让人感到意外。,2
6789,"I deposited 400,000, but there’s nothing. With our small amount, we definitely have no chance at all. Did you invest that 400,000 in a fixed deposit or a demand-based investment product?",我存了40万，但是却没有收益。我们这点小钱，显然更没希望了。您那40万是用于定期存款还是活期理财？,2
6791,The fixed rate still needs to be 3+1.,固定利率还是得3加1。,2
6795,"Yes, it can be done once a year, always in multiples of five, and the withdrawal process is quite quick.",是的，年年可以办一次，总是5的倍数，提取的速度很快。,2
6798,"The QR code for my parking lot is incorrect, so I shouldn’t have to pay the 5 yuan fee because the property management is from a real estate company.",我停车场的二维码不正确，所以我不应该交这5块钱，因为物业是房地产公司。,2
6805,Is the end-of-term review for Everbright Bank good? Is the Construction Bank's Dashan Baihao still available for application?,光大银行的期末复习质量如何？建设银行的大山白浩现在还能申请吗？,2
6821,"I didn't have enough points for redemption when I activated it, so I couldn't use it.",我激活的时候没有带足够的积分兑换，所以刷不出来。,2
6822,Check out that bank's credit card.,看看那家银行的信用卡。,2
6848,Keep it! You can earn fifty to sixty dollars a month.,留着吧！一个月能赚五十到六十块钱。,2
6849,They are taller than me. No one called. They just went straight ahead.,他们比我高。没有人打电话，他们就直接走了。,2
6852,How many inquiries can I make?,我可以查询多少次？,2
6853,Where can I find the screenshot page? I couldn't see it.,我在哪可以找到截图页面呢？我没看到。,2
6854,"Is this a recommendation, or does everyone receive it? Is it a referral gift?",这是推荐的，还是每个人都有？是推荐礼物吗？,2
6869,You're not the only one; everyone has failed.,你并不是唯一一个，大家都失败过。,2
6872,"The minimum credit limit to successfully apply for the Dingya card is probably 50,000. I have a gold card with a limit of 50,000, and I applied for the Dingya in January, which was successfully approved, sharing the credit limit.",申请鼎雅卡可能得从五万的额度开始才能成功。我有一张五万的金卡，一月份申请鼎雅卡，成功获批，额度是共享的。,2
6875,"The transactions have been completed: Zheshang Bank, Bank of China, China Construction Bank, and China Communications Bank.",交易已完成：浙商银行、中国银行、建设银行和交通银行。,2
6917,I just got off the phone and received a complete rejection without any compassion.,我刚刚打完电话，遭到了毫无同情心的拒绝。,2
6925,"What did you say when I called, bro? I'm ten days overdue.",你打电话的时候说了什么，兄弟？我已经逾期十天了。,2
6930,"I just want a credit card with a low limit, so I can gradually increase it. I'm afraid of having too high a limit.",我只想要一张额度低的信用卡，好慢慢提升额度，太高了让我有点害怕。,2
6931,There shouldn't be any issues; our representatives usually come to conduct in-person signings for us in remote locations.,应该没问题，我们的业务员通常会在异地来进行面签。,2
6933,Put the hammer down on the 21st and it’s been that way ever since.,放锤21号到现在一直是这样。,2
6939,What do you mean by an installment of 18k? Check out my post and you'll understand. Are you saying that the financial intelligence fund has occupied the special installment quota?,你说的18k分期是什么意思？看看我的帖子你就知道了。你是说金融情报基金占用了专项分期额度吗？,2
6942,"I'm also planning to freeze my card for two months. If the third attempt with the No-Boundary card doesn't work, I'll either freeze the card or cancel it.",我也打算把卡冻两个月。如果第三次尝试无界卡不成功，我就要冻卡或者销卡。,2
6949,Movie tickets can no longer be purchased using points.,现在电影票不能再使用积分购买了。,2
6957,Is the application done online or at the bank branch? The Industrial and Commercial Bank of China's rates are higher.,是在线申请还是在银行营业厅办理？工商银行的利率更高一些。,2
6980,I waited a few days; have you received a call? The efficiency is quite low.,我等了几天，有没有接到电话？效率真是太低了。,2
6985,Maybe? But he also approved my vehicle card and owner card. ,可能吧？但是他也批准了我的车卡和车主卡。,2
6992,The bank doesn't instill much confidence in you.,银行让你感觉不太放心。,2
7009,I am quite satisfied with the credit limit after three proactive attempts.,经过连续三次积极的申请，我对现在的信用额度感到非常满意。,2
7010,The validity period can be extended for an additional five years. China Merchants Bank's option is acceptable.,有效期可以延长五年。招行的选项是可以接受的。,2
